,id,name,url_path
772,2582623,Home Run Inn Pizza,/restaurant/home-run-inn-pizza-6221-south-archer-avenue-chicago/2582623
773,2428518,Los Magueyes Seafood and Steak,/restaurant/los-magueyes-seafood-and-steak-4849-w-79th-st-burbank/2428518
774,2841356,empanadUS (Riverside),/restaurant/empanadus-riverside-7-e-burlington-st-riverside/2841356
775,1813640,Lucky Burrito,/restaurant/lucky-burrito-6619-west-95th-street-oak-lawn/1813640
776,1191633,Brown's Chicken,/restaurant/browns-chicken-4740-w-111th-st-oak-lawn/1191633
777,2928113,Chicago's Home of Chicken and Waffles (Oak Lawn),/restaurant/chicagos-home-of-chicken-and-waffles-oak-lawn-4616-w-103rd-st-oak-lawn/2928113
778,2309248,Popcorn World,/restaurant/popcorn-world-10648-s-cicero-ave-oak-lawn/2309248
779,3035231,Palos Heights Nutrition,/restaurant/palos-heights-nutrition-7230-west-college-drive-palos-heights/3035231
780,3049336,La Cebollita Grill,/restaurant/la-cebollita-grill-2632-w-71st-st-chicago/3049336
781,2913902,Steaks Plus Inc,/restaurant/steaks-plus-inc-5902-west-87th-street-burbank/2913902
782,1109647,Nicky's Family Restaurant and Pancake House,/restaurant/nickys-family-restaurant-and-pancake-house-7829-s-western-ave-chicago/1109647
783,3147027,Super Hugo Tacos,/restaurant/super-hugo-tacos-3107-w-71st-st-chicago/3147027
784,2561735,Chicago Philly Steak & Lemonade,/restaurant/chicago-philly-steak--lemonade-1757-w-87th-st-chicago/2561735
785,2489710,The Funky Monkey Juice Bar,/restaurant/the-funky-monkey-juice-bar-2152-w-95th-st-chicago/2489710
786,3053616,Quesadilla Monarca,/restaurant/quesadilla-monarca-3645-1-2-w-83rd-pl-chicago/3053616
787,2466002,Taqueria Carnitas El Ojon,/restaurant/taqueria-carnitas-el-ojon-6356-s-kedzie-ave-chicago/2466002
788,273570,Rico Rino's Pizza,/restaurant/rico-rinos-pizza-5612-w-87th-st-burbank/273570
789,546101,Hua's China House,/restaurant/huas-china-house-10305-s-roberts-rd-unit-b-palos-hills/546101
790,3127615,Sukari's Inc,/restaurant/sukaris-inc-7759-south-cicero-avenue-chicago/3127615
791,2149436,Chicago Cheese Steak,/restaurant/chicago-cheese-steak-7759-south-cicero-avenue-chicago/2149436
792,3116385,Lumes Pancake House,/restaurant/lumes-pancake-house-12401-s-harlem-ave-palos-heights/3116385
793,2444552,Smallcakes Cupcakery and Creamery,/restaurant/smallcakes-cupcakery-and-creamery-9605-s-pulaski-rd-evergreen-park/2444552
794,1179373,Sunrise Breakfast & Lunch Restaurant,/restaurant/sunrise-breakfast--lunch-restaurant-10643-s-pulaski-rd-chicago/1179373
795,2713742,Tcby,/restaurant/tcby-6760-west-95th-street-oak-lawn/2713742
796,2993177,Dulcelandia,/restaurant/dulcelandia-351-chicago-ridge-mall-chicago-ridge/2993177
797,1224394,The Original Rainbow Cone,/restaurant/the-original-rainbow-cone-9233-s-western-ave-chicago/1224394
798,1148857,Prime Time Restaurant & Bar,/restaurant/prime-time-restaurant--bar-7750-w-95th-st-hickory-hills/1148857
799,1164087,El Chavis Taquizas,/restaurant/el-chavis-taquizas-9626-s-pulaski-rd-oak-lawn/1164087
800,322753,Fox's Restaurant & Pub,/restaurant/foxs-restaurant--pub-9240-s-cicero-ave-oak-lawn/322753
801,1400693,Potbelly Sandwich Shop,/restaurant/potbelly-sandwich-shop-5129-w-95th-st-oak-lawn/1400693
802,924982,Taco Bell,/restaurant/taco-bell-6049-w-95th-st-oak-lawn/924982
803,2069344,McDonald's,/restaurant/mcdonalds-8611-s-harlem-ave-bridgeview/2069344
804,2343544,Harold's Chicken,/restaurant/harolds-chicken-11817-s-pulaski-rd-alsip/2343544
805,887868,Gemato’s Wood Pit BBQ,/restaurant/gematos-wood-pit-bbq-6701-w-111th-st-worth/887868
806,378405,Waldo Cooney's Pizza,/restaurant/waldo-cooneys-pizza-6715-w-111st-st-worth/378405
807,2377753,Sayulita Quesadillas,/restaurant/sayulita-quesadillas-6336-w-111th-st-chicago-ridge/2377753
808,2684509,All Day Kitchens (Oak Lawn) ,/restaurant/all-day-kitchens-oak-lawn-4616-w-103rd-st-oak-lawn/2684509
809,371489,X's & O's Sports Lounge & Grill of Palos Heights,/restaurant/xs--os-sports-lounge--grill-of-palos-heights-6405-w-127th-st-palos-heights/371489
810,2773261,Kitchen 17 All Day (Oak Lawn),/restaurant/kitchen-17-all-day-oak-lawn-4616-w-103rd-st-oak-lawn/2773261
811,2166371,Oh Boy Pizza Inc,/restaurant/oh-boy-pizza-inc-11308-south-harlem-avenue-worth/2166371
812,2824130,Sushi Thaime,/restaurant/sushi-thaime-4959-west-95th-street-oak-lawn/2824130
813,2775906,Paulie Gee's Chicago (Oak Lawn),/restaurant/paulie-gees-chicago-oak-lawn-4616-w-103rd-st-oak-lawn/2775906
814,2778912,MrBeast Burger,/restaurant/mrbeast-burger-6405-w-127th-st-palos-heights/2778912
815,337004,Red Snapper Fish & Chicken,/restaurant/red-snapper-fish--chicken-8618-s-kedzie-ave-chicago/337004
816,2776132,90 Miles Cuban Cafe All Day (Oak Lawn),/restaurant/90-miles-cuban-cafe-all-day-oak-lawn-4616-w-103rd-st-oak-lawn/2776132
817,2569721,Checkers,/restaurant/checkers-2500-w-95th-st-evergreen-park/2569721
818,2772832,HaiSous All Day (Oak Lawn),/restaurant/haisous-all-day-oak-lawn-4616-w-103rd-st-oak-lawn/2772832
819,1994207,Roma Cafe,/restaurant/roma-cafe-6900-west-111th-street-worth/1994207
820,1579468,La Michoacana Premium Oak,/restaurant/la-michoacana-premium-oak-5114-museum-drive-oak-lawn/1579468
821,2869981,Subway,/restaurant/subway-7901-narragansett-ave-burbank/2869981
822,2683328,The Midnight Menu (Oak Lawn),/restaurant/the-midnight-menu-oak-lawn-4616-w-103rd-st-oak-lawn/2683328
823,2817066,Sapori Trattoria All Day (Oak Lawn),/restaurant/sapori-trattoria-all-day-oak-lawn-4616-w-103rd-st-oak-lawn/2817066
824,1569099,JAK's Place,/restaurant/jaks-place-7000-southwest-highway-chicago-ridge/1569099
825,2817065,All Day Market ,/restaurant/all-day-market-4616-w-103rd-st-oak-lawn/2817065
826,1564447,El-Gallo De Oro,/restaurant/el-gallo-de-oro-11400-south-harlem-avenue-worth/1564447
827,1393630,Dunkin',/restaurant/dunkin-8723-ridgeland-ave-oak-lawn/1393630
828,2684104,The Lunchbox (Oak Lawn),/restaurant/the-lunchbox-oak-lawn-4616-w-103rd-st-oak-lawn/2684104
829,1897332,Krauss' Gaslite Lounge,/restaurant/krauss-gaslite-lounge-5130-west-95th-street-oak-lawn/1897332
830,2732401,7-Eleven,/restaurant/7-eleven-7901-s-roberts-rd-bridgeview/2732401
831,3161700,Krispy Kreme,/restaurant/krispy-kreme-9150-s-western-ave-evergreen-park/3161700
832,2659258,SprinkleOn,/restaurant/sprinkleon-7707-west-99th-street-hickory-hills/2659258
833,3139708,Grubhub Goods,/restaurant/grubhub-goods-7901-s-roberts-rd-bridgeview/3139708
834,2817264,Jeni's Splendid Ice Creams (Oak Lawn),/restaurant/jenis-splendid-ice-creams-oak-lawn-4616-w-103rd-st-oak-lawn/2817264
835,2698977,Van Leeuwen Ice Cream (Oak Lawn),/restaurant/van-leeuwen-ice-cream-oak-lawn-4616-w-103rd-st-oak-lawn/2698977
836,2685002,Bestselling Ice Cream and Desserts (Oak Lawn),/restaurant/bestselling-ice-cream-and-desserts-oak-lawn-4616-w-103rd-st-oak-lawn/2685002
837,3173390,Buster's American Kitchen,/restaurant/busters-american-kitchen-49-orland-square-dr-orland-park/3173390
838,2215824,Teddy's Red Hots,/restaurant/teddys-red-hots-737-plainfield-rd-darien/2215824
839,1718943,Sal's Philly Steaks,/restaurant/sals-philly-steaks-8609-95th-st-hickory-hills/1718943
840,1897018,Gen Hoe Restaurant,/restaurant/gen-hoe-restaurant-10240-ridgeland-avenue-chicago-ridge/1897018
841,1578147,Jen's Guesthouse,/restaurant/jens-guesthouse-8989-archer-avenue-willow-springs/1578147
842,2323824,Buffet city/cajun seafood boil,/restaurant/buffet-citycajun-seafood-boil-7010-s-pulaski-rd-chicago/2323824
843,2386207,Rafa's Chicken,/restaurant/rafas-chicken-4410-w-63rd-st-chicago/2386207
844,1034631, Firehouse Subs 1286,/restaurant/firehouse-subs-1286-11008-s-cicero-ave-oak-lawn/1034631
845,2890019,Manhattan Firehouse Grill,/restaurant/manhattan-firehouse-grill-12658-s-harlem-ave-palos-heights/2890019
846,1555614,Las Picosas Mexican Grill,/restaurant/las-picosas-mexican-grill-4800-west-83rd-street-burbank/1555614
847,1032580,Golden Bear Pancake & Crepery Restaurant,/restaurant/golden-bear-pancake--crepery-restaurant-12001-s-cicero-ave-alsip/1032580
848,2769413,El Famous Burrito,/restaurant/el-famous-burrito-15914-s-harlem-ave-tinley-park/2769413
849,1739300,Cousins Subs,/restaurant/cousins-subs-9204-s-western-ave-evergreen-park/1739300
850,2884973,Tzki,/restaurant/tzki-10832-s-cicero-ave-oak-lawn/2884973
851,3271396,El Gran Burrito Express #2,/restaurant/el-gran-burrito-express-2-1907-w-87th-st-chicago/3271396
852,2786572,Tropical Smoothie Cafe,/restaurant/tropical-smoothie-cafe-4025-w-95th-st-oak-lawn/2786572
853,3237762,Auntie Anne's ,/restaurant/auntie-annes-9500-ridgeland-ave-chicago-ridge/3237762
854,3258377,Beggar's Pizza,/restaurant/beggars-pizza-12701-central-ave-crestwood/3258377
855,1541747,Prime Choice,/restaurant/prime-choice-7221-w-college-dr-palos-heights/1541747
856,2929967,Wild Burger,/restaurant/wild-burger-7111-s-kingery-hwy-willowbrook/2929967
857,2608075,Mrs. Fields,/restaurant/mrs-fields-444-chicago-ridge-mall-chicago-ridge/2608075
858,2953305,McDash Ice Cream,/restaurant/mcdash-ice-cream-11405-south-harlem-avenue-worth/2953305
859,2560655,Tony's Philly Steak,/restaurant/tonys-philly-steak-1757-w-87th-st-chicago/2560655
860,2600088,Cinnabon,/restaurant/cinnabon-444-chicago-ridge-mall-chicago-ridge/2600088
861,2430361,Taqueria El Perez,/restaurant/taqueria-el-perez-10317-central-avenue-oak-lawn/2430361
862,2864257,Nick's Pizza,/restaurant/nicks-pizza-10507-ridgeland-avenue-chicago-ridge/2864257
863,2156977,Hunan Inn,/restaurant/hunan-inn-7222-west-college-drive-palos-heights/2156977
864,2446729,Niko's Breakfast Club,/restaurant/nikos-breakfast-club-4002-w-111th-st-oak-lawn/2446729
865,1990777,TacoBell,/restaurant/tacobell-9500-ridgeland-avenue-chicago-ridge/1990777
866,2500811,Wetzel's Pretzels,/restaurant/wetzels-pretzels-444-chicago-ridge-mall-chicago-ridge/2500811
867,2642702,Fannie May,/restaurant/fannie-may-6351-west-95th-street-oak-lawn/2642702
868,1539447,Fajitas Mexican Restaurant,/restaurant/fajitas-mexican-restaurant-10296-south-78th-avenue-palos-hills/1539447
869,2659467,JIB's Hot Dogs,/restaurant/jibs-hot-dogs-9630-southwest-highway-oak-lawn/2659467
870,2632983,Chicken Sammy's,/restaurant/chicken-sammys-103-chicago-ridge-mall-chicago-ridge/2632983
871,2304229,Juiced by Shic,/restaurant/juiced-by-shic-12801-s-harlem-ave-palos-heights/2304229
872,2069373,McDonald's,/restaurant/mcdonalds-11050-sw-hwy-palos-hills/2069373
873,1972252,Five Guys,/restaurant/five-guys-2440-w-95th-st-evergreen-park/1972252
874,383751,P.F. Chang's,/restaurant/pf-changs-14135-la-grange-rd-orland-park/383751
875,832720,Buona Beef,/restaurant/buona-beef-6235-w-95th-st-oak-lawn/832720
876,3194454,Conviction Chicken,/restaurant/conviction-chicken-5420-95th-st-oak-lawn/3194454
877,1429240,Applebee's,/restaurant/applebees-4937-w-cal-sag-rd-crestwood/1429240
878,3245692,Harold's Chicken Shack,/restaurant/harolds-chicken-shack-13653-s-cicero-ave-crestwood/3245692
879,2125984,Chipotle,/restaurant/chipotle-6230-w-95th-st-oak-lawn/2125984
880,1561529,Joe's Italian Villa,/restaurant/joes-italian-villa-12207-south-harlem-avenue-palos-heights/1561529
881,2112311,Popeyes,/restaurant/popeyes-13601-s-cicero-ave-crestwood/2112311
882,1218456,Taco Burrito King,/restaurant/taco-burrito-king-12201-s-pulaski-rd-alsip/1218456
883,671328,Burger 21,/restaurant/burger-21-14650-s-la-grange-rd-orland-park/671328
884,921357,Taco Bell,/restaurant/taco-bell-7601-w-111th-st-palos-hills/921357
885,206000,Durbin's,/restaurant/durbins-10154-roberts-rd-palos-hills/206000
886,746381,Burger King,/restaurant/burger-king-10257-s-harlem-ave-chicago-ridge/746381
887,529855,At The Office Sports Bar & Grill,/restaurant/at-the-office-sports-bar--grill-4901-cal-sag-rd-crestwood/529855
888,1209816,Pizza Hut,/restaurant/pizza-hut-11101-southwest-hwy-palos-hills/1209816
889,3179676,Mr. Submarine-Midlothian,/restaurant/mr-submarine-midlothian-4359-147th-st-midlothian/3179676
890,1902601,Jalisco Restaurant,/restaurant/jalisco-restaurant-10846-south-cicero-avenue-oak-lawn/1902601
891,2588612,Pepe's Mexican Restaurant,/restaurant/pepes-mexican-restaurant-13625-s-cicero-ave-crestwood/2588612
892,206100,Barraco's,/restaurant/barracos-13445-s-cicero-ave-crestwood/206100
893,962181,Chuck's Pizza,/restaurant/chucks-pizza-10123-s-western-ave-chicago/962181
894,3191628,Cosmic Wings,/restaurant/cosmic-wings-4937-w-cal-sag-rd-crestwood/3191628
895,715068,White Castle,/restaurant/white-castle-10555-harlem-ave-chicago-ridge/715068
896,2437304,Shark's Fish and Chicken,/restaurant/sharks-fish-and-chicken-14640-s-cicero-ave-midlothian/2437304
897,2879473,Hernandez Burrito Station,/restaurant/hernandez-burrito-station-2750-w-111th-st-chicago/2879473
898,3125268,Lucky Burrito,/restaurant/lucky-burrito-12318-s-cicero-ave-alsip/3125268
899,2279186,Reilly's Daughter Oak Lawn,/restaurant/reillys-daughter-oak-lawn-4010-west-111th-street-oak-lawn/2279186
900,120659,Casa Margarita,/restaurant/casa-margarita-9549-w-151st-st-orland-park/120659
901,3277618,L & R CARIBBEAN JERK,/restaurant/l--r-caribbean-jerk-4712-147th-st-midlothian/3277618
902,1465481,Los Lokos Burritos #3,/restaurant/los-lokos-burritos-3-4705-147th-st-midlothian/1465481
903,3033277,Shark's Fish and Chicken,/restaurant/sharks-fish-and-chicken-10255-s-western-ave-chicago/3033277
904,1901451,Zach's,/restaurant/zachs-12231-south-harlem-avenue-palos-heights/1901451
905,1586298,Allgauer's Restaurant,/restaurant/allgauers-restaurant-5000-west-127th-street-alsip/1586298
906,1967464,SUBWAY®,/restaurant/subway-6647-w-111th-st-worth/1967464
907,3184136,White Bear Inc,/restaurant/white-bear-inc-12300-s-cicero-ave-alsip/3184136
908,1398149,Dunkin',/restaurant/dunkin-10340-s-harlem-ave-palos-hills/1398149
909,1582888,Stony Creek Golf Course,/restaurant/stony-creek-golf-course-5850-west-103rd-street-oak-lawn/1582888
910,2115147,7-Eleven,/restaurant/7-eleven-5560-w-87th-st-burbank/2115147
911,2431696,Mkhbz Lslm,/restaurant/mkhbz-lslm-10832-south-cicero-avenue-oak-lawn/2431696
912,1562772,McDivot's Sports Bar & Grill,/restaurant/mcdivots-sports-bar--grill-12900-south-la-grange-road-palos-park/1562772
913,2629543,Stella's Place,/restaurant/stellas-place-7634-west-111th-street-palos-hills/2629543
914,3140440,Grubhub Goods,/restaurant/grubhub-goods-5560-w-87th-st-burbank/3140440
915,2164136,Lollys,/restaurant/lollys-13225-south-cicero-avenue-crestwood/2164136
916,2761264,JJ Mini Mart,/restaurant/jj-mini-mart-12217-s-pulaski-rd-alsip/2761264
917,2470962,Rock Bottom Restaurant & Brewery,/restaurant/rock-bottom-restaurant--brewery-16156-s-la-grange-rd-orland-park/2470962
918,3192667,Me-Ga Frappe's,/restaurant/me-ga-frappes-13111-rivercrest-dr-crestwood/3192667
919,1465180,El Famous Burrito,/restaurant/el-famous-burrito-14494-south-la-grange-road-orland-park/1465180
920,382523,Gaston's Bistro,/restaurant/gastons-bistro-14438-john-humphrey-dr-orland-park/382523
921,3239897,101 BBQ,/restaurant/101-bbq-8888-w-159th-st-orland-park/3239897
922,1013111,Tradycja Polish Fusion Cuisine,/restaurant/tradycja-polish-fusion-cuisine-14478-s-la-grange-rd-orland-park/1013111
923,3212672,Pure Energy,/restaurant/pure-energy-12080-south-cicero-avenue-alsip/3212672
924,2215604,Great Steak,/restaurant/great-steak-344-orland-square-dr-spc-c12-orland-park/2215604
925,2578876,Harold’s Chicken Shack,/restaurant/harolds-chicken-shack-13801-s-halsted-st-riverdale/2578876
926,1301008,Gyro Grill,/restaurant/gyro-grill-15960-s-harlem-ave-tinley-park/1301008
927,813801,Pita Pita Mediterranean Grill,/restaurant/pita-pita-mediterranean-grill-31-orland-square-dr-orland-park/813801
928,322284,Square Celt Ale House & Grill,/restaurant/square-celt-ale-house--grill-39-orland-square-dr-orland-park/322284
929,2865350,The Original Pancake House Oak Lawn,/restaurant/the-original-pancake-house-oak-lawn-10900-south-cicero-avenue-oak-lawn/2865350
930,3151890,Sweet Bones BBQ,/restaurant/sweet-bones-bbq-15960-s-harlem-ave-tinley-park/3151890
931,1898914,Country House Restaurant,/restaurant/country-house-restaurant-5400-west-127th-street-alsip/1898914
932,2357579,Capri Pizza,/restaurant/capri-pizza-12301-s-harlem-avenue-palos-heights/2357579
933,2030202,The Original Pancake House,/restaurant/the-original-pancake-house-15256-south-la-grange-road-orland-park/2030202
934,2394589,Bucio's Fire Mex-American Grill,/restaurant/bucios-fire-mex-american-grill-6523-west-127th-street-palos-heights/2394589
935,1268973,Pappas Restaurant,/restaurant/pappas-restaurant-12219-s-pulaski-rd-alsip/1268973
936,1465188,Pepe's Mexican Restaurants,/restaurant/pepes-mexican-restaurants-6911-w-159th-st-tinley-park/1465188
937,2367023,Jam-Rock Express Jerk,/restaurant/jam-rock-express-jerk-14428-pulaski-rd-midlothian/2367023
938,1709871,Jake's Pub & Grill,/restaurant/jakes-pub--grill-15240-s-cicero-ave-oak-forest/1709871
939,2607250,Simply Grilled Cheese,/restaurant/simply-grilled-cheese-15960-s-harlem-ave-tinley-park/2607250
940,1897361,Doughs Guys Bakery,/restaurant/doughs-guys-bakery-12248-south-harlem-avenue-palos-heights/1897361
941,3006721,Molly's Cupcakes (Orland Park),/restaurant/mollys-cupcakes-orland-park-424-orland-square-dr-orland-park/3006721
942,2804650,The Poor Dog,/restaurant/the-poor-dog-4047-w-115th-st-alsip/2804650
943,1569455,Casa San Juan Restaurant,/restaurant/casa-san-juan-restaurant-13440-south-ridgeland-avenue-palos-heights/1569455
944,3008813,Burrito Jalisco,/restaurant/burrito-jalisco-9182-w-159th-st-orland-park/3008813
945,1411810,Dairy Queen,/restaurant/dairy-queen-19165-s-la-grange-rd-mokena/1411810
946,1307605,Knafeh House,/restaurant/knafeh-house-16201-94th-ave-orland-hills/1307605
947,3130548,Five Fong Chef,/restaurant/five-fong-chef-8114-w-143rd-st-orland-park/3130548
948,2530419,New Horizon Restaurant,/restaurant/new-horizon-restaurant-14741-central-ave-oak-forest/2530419
949,3179632,Orland Park Nutrition,/restaurant/orland-park-nutrition-9951-w-151st-st-orland-park/3179632
950,1568554,Pepe's Mexican Restaurant,/restaurant/pepes-mexican-restaurant-6336-west-111th-street-chicago-ridge/1568554
951,3076800,BIALY'S HOUSE OF PANCAKES,/restaurant/bialys-house-of-pancakes-7110-w-159th-st-orland-park/3076800
952,2431011,Chef Klaus' Orland Oasis,/restaurant/chef-klaus-orland-oasis-14306-union-street-orland-park/2431011
953,2054060,Zorba's Gyros,/restaurant/zorbas-gyros-8102-w-143rd-st-orland-park/2054060
954,2425208,Stacked Crestwood,/restaurant/stacked-crestwood-14306-s-cicero-ave-crestwood/2425208
955,2652667,Brooklyn Calzones,/restaurant/brooklyn-calzones-4659-147th-st-midlothian/2652667
956,3061584,Outlaw Burger,/restaurant/outlaw-burger-11753-s-pulaski-rd-alsip/3061584
957,2292967,La Isla Michoacana Ice Cream Shop,/restaurant/la-isla-michoacana-ice-cream-shop-5251-w-159th-st-oak-forest/2292967
958,3203853,The Brick Oven Kitchen,/restaurant/the-brick-oven-kitchen-13700-s-cicero-ave-crestwood/3203853
959,1903090,The Great American Bagel,/restaurant/the-great-american-bagel-10814-south-cicero-avenue-oak-lawn/1903090
960,2117911,Omaha Steaks,/restaurant/omaha-steaks-14215-south-la-grange-rd-orland-park/2117911
961,3115404,Taqueria Mammy Chayo,/restaurant/taqueria-mammy-chayo-2426-vermont-st-blue-island/3115404
962,3039900,Nestle Toll House Cafe,/restaurant/nestle-toll-house-cafe-804-orland-square-dr-orland-park/3039900
963,1410768,Pasta R Us,/restaurant/pasta-r-us-14438-john-humphrey-dr-orland-park/1410768
964,2655114,Just Wing It.,/restaurant/just-wing-it-4659-147th-st-midlothian/2655114
965,2136085,Smallcakes Orland Park,/restaurant/smallcakes-orland-park-14225-95th-ave-orland-park/2136085
966,1251030,In The Game Hollywood Park,/restaurant/in-the-game-hollywood-park-5051-cal-sag-road-crestwood/1251030
967,1900432,Hong Kong Cafe,/restaurant/hong-kong-cafe-12719-south-ridgeland-avenue-palos-heights/1900432
968,2353869,Greek Goddess Desserts,/restaurant/greek-goddess-desserts-3660-w-111th-st-chicago/2353869
969,2622016,Agave Tacos-Tequila-Mezcal,/restaurant/agave-tacos-tequila-mezcal-6050-w-159th-st-oak-forest/2622016
970,2635811,Chicken Sammy's,/restaurant/chicken-sammys-15503-south-la-grange-road-orland-park/2635811
971,3173309,Juancho's Tacos Bar & Grill,/restaurant/juanchos-tacos-bar--grill-7020-183rd-st-tinley-park/3173309
972,2746766,Berkot’s Super Foods,/restaurant/berkots-super-foods-4640-147th-street-midlothian/2746766
973,1580212,El Mezcal Mexican Food,/restaurant/el-mezcal-mexican-food-14299-south-la-grange-road-orland-park/1580212
974,3062754,Firebelly Wings,/restaurant/firebelly-wings-11753-s-pulaski-rd-alsip/3062754
975,2795573,Speedy Burritos,/restaurant/speedy-burritos-7108-w-171st-st-tinley-park/2795573
976,2072722,Vegan T'ease,/restaurant/vegan-tease-14600-south-la-grange-road-orland-park/2072722
977,2415435,The Great American Bagel,/restaurant/the-great-american-bagel-9189-151st-st-orland-park/2415435
978,2654814,Groovy Island Pizza Co.,/restaurant/groovy-island-pizza-co-4659-147th-st-midlothian/2654814
979,2655024,FREAKING GOOD PIZZA,/restaurant/freaking-good-pizza-4659-147th-st-midlothian/2655024
980,2241823,Fannie May,/restaurant/fannie-may-7148-west-127th-street-palos-heights/2241823
981,1421597,The Breakfast House,/restaurant/the-breakfast-house-14438-john-humphrey-dr-orland-park/1421597
982,2315312,Country Pantry Il,/restaurant/country-pantry-il-4035-west-115th-street-alsip/2315312
983,1007781,Juiced By Shic,/restaurant/juiced-by-shic-14736-pulaski-rd-midlothian/1007781
984,2649353,Mastic Gelato,/restaurant/mastic-gelato-14404-john-humphrey-dr-orland-park/2649353
985,1418445,Burger World,/restaurant/burger-world-14438-john-humphrey-dr-orland-park/1418445
986,2949139,Park Pet Shop,/restaurant/park-pet-shop-10429-s-kedzie-ave-chicago/2949139
987,3271397,El Gran Burrito Express,/restaurant/el-gran-burrito-express-1207-south-pulaski-road-chicago/3271397
988,2124861,Chipotle,/restaurant/chipotle-2201-s-cicero-ave-cicero/2124861
989,379082,Lavergne's Tavern,/restaurant/lavergnes-tavern-6546-windsor-ave-berwyn/379082
990,1899555,Bertolli's River Pizza,/restaurant/bertollis-river-pizza-7973-lake-street-river-forest/1899555
991,278245,"Cuzzo's Pasta, Pizza, Panini & More",/restaurant/cuzzos-pasta-pizza-panini--more-330-madison-st-oak-park/278245
992,1678923,Wendy's,/restaurant/wendys-5147-w-cermak-rd-cicero/1678923
993,3225384,Ranch Burger Co.,/restaurant/ranch-burger-co-2175-n-austin-ave-chicago/3225384
994,2201449,Restaurant & Pozoleria San Juan,/restaurant/restaurant--pozoleria-san-juan-1523-n-pulaski-rd-chicago-il-60651-chicago/2201449
995,3100770,Thai 55 (Oak Park),/restaurant/thai-55-oak-park-7103-w-north-ave-oak-park/3100770
996,2775833,90 Miles Cuban Cafe All Day (Oak Park),/restaurant/90-miles-cuban-cafe-all-day-oak-park-7103-w-north-ave-oak-park/2775833
997,3132497,"Luigi""s Pizza and Catering",/restaurant/luigis-pizza-and-catering-4212-w-madison-st-chicago/3132497
998,1170810,Taco Bell,/restaurant/taco-bell-2225-s-cicero-ave-cicero/1170810
999,2066875,McDonald's,/restaurant/mcdonalds-5624-w-roosevelt-rd-chicago/2066875
1000,1224678,Taco Burrito King,/restaurant/taco-burrito-king-6518-w-north-ave-elmwood-park/1224678
1001,2916560,Pasta Brava,/restaurant/pasta-brava-5959-w-grand-ave-chicago/2916560
1002,2684904,The Midnight Menu (Oak Park),/restaurant/the-midnight-menu-oak-park-7103-w-north-ave-oak-park/2684904
1003,1188511,Slice Factory,/restaurant/slice-factory-421-n-harlem-ave-oak-park/1188511
1004,2776599,Paulie Gee's Chicago (Oak Park),/restaurant/paulie-gees-chicago-oak-park-7103-w-north-ave-oak-park/2776599
1005,3101371,Jaimito's Burritos (Oak Park),/restaurant/jaimitos-burritos-oak-park-7103-w-north-ave-oak-park/3101371
1006,2776421,Kitchen 17 All Day (Oak Park),/restaurant/kitchen-17-all-day-oak-park-7103-w-north-ave-oak-park/2776421
1007,2773747,HaiSous All Day (Oak Park),/restaurant/haisous-all-day-oak-park-7103-w-north-ave-oak-park/2773747
1008,714901,White Castle,/restaurant/white-castle-2209-s-cicero-ave-cicero/714901
1009,1541654,Rustico,/restaurant/rustico-722-lake-street-oak-park/1541654
1010,3053605,Sharks Fish & Chicken ,/restaurant/sharks-fish--chicken-325-s-cicero-ave-chicago/3053605
1011,2978569,Jerk 48 (Oak Park),/restaurant/jerk-48-oak-park-7103-w-north-ave-oak-park/2978569
1012,3226335,Nachos Muchachos,/restaurant/nachos-muchachos-2175-n-austin-ave-chicago/3226335
1013,746237,Burger King,/restaurant/burger-king-5100-w-cermak-rd-cicero/746237
1014,2350972,Checkers,/restaurant/checkers-3808-w-roosevelt-rd-chicago/2350972
1015,892013,Sharks Fish & Chicken,/restaurant/sharks-fish--chicken-338-s-california-ave-chicago/892013
1016,659731,Whale Fish & Chicken,/restaurant/whale-fish--chicken-3600-w-chicago-ave-chicago/659731
1017,2351210,Grand Sunny Submarine,/restaurant/grand-sunny-submarine-3952-w-grand-ave-chicago/2351210
1018,475945,Seashell #6,/restaurant/seashell-6-3944-w-roosevelt-rd-chicago/475945
1019,2907915,Jerk valley,/restaurant/jerk-valley-1556-south-pulaski-road-chicago/2907915
1020,1007517,Alex La Michoacana,/restaurant/alex-la-michoacana-5420-w-fullerton-ave-chicago/1007517
1021,2429813,See Thru Chinese Kitchen,/restaurant/see-thru-chinese-kitchen-1605-south-cicero-avenue-cicero/2429813
1022,2155283,Flash Taco Express,/restaurant/flash-taco-express-1207-south-pulaski-road-chicago/2155283
1023,3159617,Go Fish & Chicken,/restaurant/go-fish--chicken-3022-w-madison-st-chicago/3159617
1024,3225382,Wham! Bam! Burrito!,/restaurant/wham-bam-burrito-2175-n-austin-ave-chicago/3225382
1025,339907,SUBWAY®,/restaurant/subway-5973-w-madison-st-chicago/339907
1026,1963757,Chicago Submarine,/restaurant/chicago-submarine-4805-w-chicago-ave-chicago/1963757
1027,1804063,JJ Fish & Chicken,/restaurant/jj-fish--chicken-5500-west-chicago-avenue-chicago/1804063
1028,2905055,Mr. & Mrs. James Chicken & Fish,/restaurant/mr--mrs-james-chicken--fish-3701-west-16th-street-chicago/2905055
1029,1685607,Best Sub,/restaurant/best-sub-3156-w-chicago-ave-chicago/1685607
1030,1994341,Kesha's Place,/restaurant/keshas-place-3620-west-16th-street-chicago/1994341
